,path,keywords,keywords_by_double_tab
900,20231226_155726_jpg.rf.jpg,"[""It' s not Jjust top and botom"", 'It represents the peop le', 'It gives the people a courage', 'Show the ir true value', ""and assist people's daily Iife수"", 'It is called nsulT', 'Ato', 'CLASSIC']",It' s not Jjust top and botom		It represents the peop le		It gives the people a courage		Show the ir true value		and assist people's daily Iife수		It is called nsulT		Ato		CLASSIC
901,20231226_155735_jpg.rf.jpg,"['벌크커피 상무CGV점', '가맹점문의 1661-4687', 'wwwbulkcofeecokr', 'ABULKCOFFEE', 'T716-7778', '휴게음식점']",벌크커피 상무CGV점		가맹점문의 1661-4687		wwwbulkcofeecokr		ABULKCOFFEE		T716-7778		휴게음식점
902,20231226_155738_jpg.rf.jpg,"['골드', '어', '피꼬']",골드		어		피꼬
903,20231226_155741_jpg.rf.jpg,"['THE', '담인', 'M', 'L']",THE		담인		M		L
904,20231226_155747_jpg.rf.jpg,"['청한어하 양 주 제 가', '윤모라']",청한어하 양 주 제 가		윤모라
905,20231226_155747_jpg.rf2.jpg,"['SINCE', '1965', '원조', '제이게 토~ 고장', '382110']",SINCE		1965		원조		제이게 토~ 고장		382110
906,20231226_155747_jpg.rf3.jpg,"['마조3', '3F']",마조3		3F
907,20231226_155747_jpg.rf4.jpg,"['MAnGTI', 'COFFEE', 'BIG CUP', 'GOOD SHOT', '양티커피 광주상무대리수점', '1899']",MAnGTI		COFFEE		BIG CUP		GOOD SHOT		양티커피 광주상무대리수점		1899
908,20231226_155755_jpg.rf.jpg,['WlisirytBarp'],WlisirytBarp
909,20231226_155756_jpg.rf.jpg,"['가맹점문의 1661-4687통', '벌크커피 상무CGV점', 'wwwbulkcofeecokr', 'ABULKCOFFEE', '휴게음식점', 'T716-7778']",가맹점문의 1661-4687통		벌크커피 상무CGV점		wwwbulkcofeecokr		ABULKCOFFEE		휴게음식점		T716-7778
910,20231226_155804_jpg.rf.jpg,"['BAKMSOT EN', '이탈리아 수입명품 편집샵', 'AM MODA']",BAKMSOT EN		이탈리아 수입명품 편집샵		AM MODA
911,20231226_155805_jpg.rf.jpg,"['매: 계생맥주', '전온은풍성', '냉감 생맥주', 'T 062-385-1216']",매: 계생맥주		전온은풍성		냉감 생맥주		T 062-385-1216
912,20231226_155805_jpg.rf2.jpg,"['2전', '4', '포유', '생맥주']",2전		4		포유		생맥주
913,20231226_155810_jpg.rf.jpg,"['이Y', '포유', '생맥주']",이Y		포유		생맥주
914,20231226_155810_jpg.rf2.jpg,"['주포유대리운전', '062-444-4444', 'F', '포유대리', '구글 PALY스토어', '애플 APP스토어', '포유대리운전APP', '다운 밤아 이용하세요']",주포유대리운전		062-444-4444		F		포유대리		구글 PALY스토어		애플 APP스토어		포유대리운전APP		다운 밤아 이용하세요
915,20231226_155810_jpg.rf3.jpg,"['주포유대리운전', '062-444-4444', 'F', '소성냉각', '어외', '소주', '포유대리', '구글 PALY스토어', '포유', '애플 APP스토어', '포유대리운전APP', '생맥주', '다운받아 이용하세요']",주포유대리운전		062-444-4444		F		소성냉각		어외		소주		포유대리		구글 PALY스토어		포유		애플 APP스토어		포유대리운전APP		생맥주		다운받아 이용하세요
916,20231226_155816_jpg.rf.jpg,"['Art of Jamh', 'GRILLED LAMB DINING']",Art of Jamh		GRILLED LAMB DINING
917,20231226_155818_jpg.rf.jpg,"['야트야터', 'K']",야트야터		K
918,20231226_155818_jpg.rf2.jpg,"['GS25', '상무대라수점', 'Lifestyle Platform']",GS25		상무대라수점		Lifestyle Platform
919,20231226_155825_jpg.rf.jpg,"['행하이트전로', '김', '제로 슈거니까', '초팔꼼함이', '업될깨행!', 'F', 'ZERO', 'SUGAR']",행하이트전로		김		제로 슈거니까		초팔꼼함이		업될깨행!		F		ZERO		SUGAR
920,20231226_155825_jpg.rf2.jpg,"['오라', ""ORA'ORA"", 'G', '오라', 'E', '7080']",오라		ORA'ORA		G		오라		E		7080
921,20231226_155828_jpg.rf.jpg,['FuTOK'],FuTOK
922,20231226_155838_jpg.rf.jpg,"['DOG MAR CAT', '도그마옛 광주상무점', '가맹문의 05071386150']",DOG MAR CAT		도그마옛 광주상무점		가맹문의 05071386150
923,20231226_155839_jpg.rf.jpg,"['오마', '2오', '노라', '수', 'w', '유흥주점', '대형룸완비']",오마		2오		노라		수		w		유흥주점		대형룸완비
924,20231226_155839_jpg.rf2.jpg,"['노 계사m', '용흥점']",노 계사m		용흥점
925,20231226_155842_jpg.rf.jpg,"['WINE &GIFT', 'RUDA WINE SHOP', 'WINE & GIFT']",WINE &GIFT		RUDA WINE SHOP		WINE & GIFT
926,20231226_155850_jpg.rf.jpg,"['7080', '놀이터', 'CLTURE', 'MUSIC신']",7080		놀이터		CLTURE		MUSIC신
927,20231226_155850_jpg.rf2.jpg,"['휴NO', '또본신딩', '383-28']",휴NO		또본신딩		383-28
928,20231226_155850_jpg.rf3.jpg,['클럽 놀이터'],클럽 놀이터
929,20231226_155850_jpg.rf4.jpg,"['청간', 'LunmD o ']",청간		LunmD o 
930,20231226_155852_jpg.rf.jpg,"['3F', '더#스카바디네일', 'T3751772', 'THE SHOP']",3F		더#스카바디네일		T3751772		THE SHOP
931,20231226_155852_jpg.rf2.jpg,"['062 463 4630', '아워필라테']",062 463 4630		아워필라테
932,20231226_155859_jpg.rf.jpg,"['롤러장', 'CLUB30 ROLER', '2F']",롤러장		CLUB30 ROLER		2F
933,20231226_155859_jpg.rf2.jpg,"['양한방', '정양한방병원', 'a Ho', 'Tel381-9000', 'Fax381-9020', '5F', '광주', '웨딩포']",양한방		정양한방병원		a Ho		Tel381-9000		Fax381-9020		5F		광주		웨딩포
934,20231226_155859_jpg.rf3.jpg,"['381-9000', 'Fax381-9020', '광주웨딩탁운', '전촌', '웨딩포토/드레스/메이크', '허니문/가전/가구 /스킨케이']",381-9000		Fax381-9020		광주웨딩탁운		전촌		웨딩포토/드레스/메이크		허니문/가전/가구 /스킨케이
935,20231226_155859_jpg.rf4.jpg,"['2', 'HO']",2		HO
936,20231226_155859_jpg.rf5.jpg,[],
937,20231226_155859_jpg.rf6.jpg,"[' 381-9000', '5F', 'Fax381-9020', '광주웨딩탁운실통', '웨딩포토/드레스/메이크업/한복', 'Or웨월딩컨설팅', '허니문/가전/가구 /스킨케어/네일', '컷 T223-0805', '+', '세정웨딩컨설팅', 'T232-38384']", 381-9000		5F		Fax381-9020		광주웨딩탁운실통		웨딩포토/드레스/메이크업/한복		Or웨월딩컨설팅		허니문/가전/가구 /스킨케어/네일		컷 T223-0805		+		세정웨딩컨설팅		T232-38384
938,20231226_155859_jpg.rf7.jpg,['객주차장 입구'],객주차장 입구
939,20231226_155907_jpg.rf.jpg,"['1F', 'S', '더고운의원', '진료과목', '피부과', 'T457-7575']",1F		S		더고운의원		진료과목		피부과		T457-7575
940,20231226_155907_jpg.rf2.jpg,"['Low Baiver', 'Jewelry']",Low Baiver		Jewelry
941,20231226_155907_jpg.rf3.jpg,[],
942,20231226_155908_jpg.rf.jpg,"['제일돌곱창', '인조']",제일돌곱창		인조
943,20231226_155908_jpg.rf2.jpg,"['BMW', '동흥루껑']",BMW		동흥루껑
944,20231226_155908_jpg.rf3.jpg,['예약전화371-1337'],예약전화371-1337
945,20231226_155908_jpg.rf4.jpg,"['오라오라유홍주점', '예약전화371-7337', '대형룸완비']",오라오라유홍주점		예약전화371-7337		대형룸완비
946,20231226_155915_jpg.rf.jpg,[],
947,20231226_155915_jpg.rf10.jpg,['지하1층'],지하1층
948,20231226_155915_jpg.rf11.jpg,['BA'],BA
949,20231226_155915_jpg.rf2.jpg,[],
950,20231226_155915_jpg.rf3.jpg,[],
951,20231226_155915_jpg.rf4.jpg,"['rHLE', '어편J자', 'w', '소방', '지하1층']",rHLE		어편J자		w		소방		지하1층
952,20231226_155915_jpg.rf5.jpg,"['대장', 'y', 'aae', '매', 'T']",대장		y		aae		매		T
953,20231226_155915_jpg.rf6.jpg,['생국굴보쌈 전격출시!'],생국굴보쌈 전격출시!
954,20231226_155915_jpg.rf7.jpg,[],
955,20231226_155915_jpg.rf8.jpg,['소방'],소방
956,20231226_155915_jpg.rf9.jpg,"['9', 'm']",9		m
957,20231226_155916_jpg.rf.jpg,"['또디N', '시e기', '만봉스터디J', '383-2258']",또디N		시e기		만봉스터디J		383-2258
958,20231226_155916_jpg.rf2.jpg,"['비링', 'Room', '소주방', '2F']",비링		Room		소주방		2F
959,20231226_155916_jpg.rf3.jpg,['라이아마마'],라이아마마
960,20231226_155916_jpg.rf4.jpg,['스마'],스마
961,20231226_155916_jpg.rf5.jpg,"['술마시는~', '신장', '노래홀', '4F']",술마시는~		신장		노래홀		4F
962,20231226_155922_jpg.rf.jpg,['GUGUS'],GUGUS
963,20231226_155922_jpg.rf2.jpg,['GUGUS'],GUGUS
964,20231226_155922_jpg.rf3.jpg,"['스타뷰티아카데미', 'T', '왁싱교육시술3837474']",스타뷰티아카데미		T		왁싱교육시술3837474
965,20231226_155922_jpg.rf4.jpg,[],
966,20231226_155928_jpg.rf.jpg,['소주방네'],소주방네
967,20231226_155928_jpg.rf2.jpg,"['한맛 우리', '뜸목 시디가', '맛위수', '시래기', '383-2258']",한맛 우리		뜸목 시디가		맛위수		시래기		383-2258
968,20231226_155928_jpg.rf3.jpg,"['야루', '음학원', '4F']",야루		음학원		4F
969,20231226_155928_jpg.rf4.jpg,['연데어 매피대교'],연데어 매피대교
970,20231226_155928_jpg.rf5.jpg,"['원조계', 'SINCE 19']",원조계		SINCE 19
971,20231226_155928_jpg.rf6.jpg,['네양룸완비'],네양룸완비
972,20231226_155928_jpg.rf7.jpg,['화5래'],화5래
973,20231226_155928_jpg.rf8.jpg,"['주길', '5F']",주길		5F
974,20231226_155928_jpg.rf9.jpg,"['THE', '어덴자', '서빠']",THE		어덴자		서빠
975,20231226_155938_jpg.rf.jpg,"['술마시는~', '짐탕', '노래홀', '4F']",술마시는~		짐탕		노래홀		4F
976,20231226_155938_jpg.rf2.jpg,"['do장는', '6F']",do장는		6F
977,20231226_155938_jpg.rf3.jpg,[],
978,20231226_155945_jpg.rf.jpg,['GUGUS'],GUGUS
979,20231226_155945_jpg.rf2.jpg,[],
980,20231226_155950_jpg.rf.jpg,"['yoninc', 'Room', '서사금6년']",yoninc		Room		서사금6년
981,20231226_155950_jpg.rf2.jpg,['노래홀'],노래홀
982,20231226_155950_jpg.rf3.jpg,"['0', 'C LTURE']",0		C LTURE
983,20231226_155952_jpg.rf.jpg,[],
984,20231226_155959_jpg.rf.jpg,"['GUGUS 빠남집료', '광주상무점', '062-374964']",GUGUS 빠남집료		광주상무점		062-374964
985,20231226_155959_jpg.rf2.jpg,[],
986,20231226_160019_jpg.rf.jpg,"['춤콩렛을', 'T', '철마제', '노래홀3']",춤콩렛을		T		철마제		노래홀3
987,20231226_160024_jpg.rf.jpg,"['소주룹', '힐링룸소주방2F', '2F', 'T371-0090']",소주룹		힐링룸소주방2F		2F		T371-0090
988,20231226_160024_jpg.rf2.jpg,"['편스', 'F']",편스		F
989,20231226_160024_jpg.rf3.jpg,"['초콩렛으장품', '해마지', '노래홀']",초콩렛으장품		해마지		노래홀
990,20231226_160028_jpg.rf.jpg,"['Mi F', 'maww', 'TTE']",Mi F		maww		TTE
991,20231226_160034_jpg.rf.jpg,"['emart24', '이프', '이마트 편의점 상무중앙']",emart24		이프		이마트 편의점 상무중앙
992,20231226_160048_jpg.rf.jpg,"['J', 'out neomnn']",J		out neomnn
993,20231226_160048_jpg.rf2.jpg,"['20예', '유흥주점', '가후', '4F', '케사루', '김단압양양음용용양용학일', '3F']",20예		유흥주점		가후		4F		케사루		김단압양양음용용양용학일		3F
994,20231226_160048_jpg.rf3.jpg,['어UR'],어UR
995,20231226_160102_jpg.rf.jpg,"['HAB', 'ELEVEN']",HAB		ELEVEN
996,20231226_160102_jpg.rf2.jpg,"['대창집', '0 전문점 / 일점', '매ww09-a-7']",대창집		0 전문점 / 일점		매ww09-a-7
997,20231226_160102_jpg.rf3.jpg,"['일나', 'SA', 'N', 'R']",일나		SA		N		R
998,20231226_160102_jpg.rf4.jpg,['H'],H
999,20231226_160102_jpg.rf5.jpg,['수완'],수완
1000,20231226_160102_jpg.rf6.jpg,"['집', 'w약wm9-카0', '오', '아랜동너', '막 상무종왕전집']",집		w약wm9-카0		오		아랜동너		막 상무종왕전집
1001,20231226_160118_jpg.rf.jpg,"['THE', '소', 'N', 'Soju RooM']",THE		소		N		Soju RooM
1002,20231226_160118_jpg.rf10.jpg,"['H사', '지26']",H사		지26
1003,20231226_160118_jpg.rf11.jpg,"['소', '가층']",소		가층
1004,20231226_160118_jpg.rf2.jpg,"['큰', 'LL맛URY', '초', 'soju', 'R', 'OM']",큰		LL맛URY		초		soju		R		OM
1005,20231226_160118_jpg.rf3.jpg,"['RooM', '유흥주점', '야후', '마', '4F', '케자르']",RooM		유흥주점		야후		마		4F		케자르
1006,20231226_160118_jpg.rf4.jpg,"['마주음악홀', '나', '공신도로헌EJ단행대형출신리']",마주음악홀		나		공신도로헌EJ단행대형출신리
1007,20231226_160118_jpg.rf5.jpg,"['오렌지/소풍', 'BUSINESS', 'ROOM', 'F', 'B1']",오렌지/소풍		BUSINESS		ROOM		F		B1
1008,20231226_160118_jpg.rf6.jpg,"['첨E', 'H', '어디R']",첨E		H		어디R
1009,20231226_160118_jpg.rf7.jpg,"['어문전는', '4F']",어문전는		4F
1010,20231226_160118_jpg.rf8.jpg,"['수룸소주방', 'u자ury품', '2F', 'U']",수룸소주방		u자ury품		2F		U
1011,20231226_160118_jpg.rf9.jpg,"['룸소주방', '영약은', '2F', '오']",룸소주방		영약은		2F		오
1012,20231226_160124_jpg.rf.jpg,"['일링', 'Room', '소주방', '2F']",일링		Room		소주방		2F
1013,20231226_160129_jpg.rf.jpg,"['술마시는', '성장', '노래홀', '4F']",술마시는		성장		노래홀		4F
1014,20231226_160129_jpg.rf2.jpg,['M'],M
1015,20231226_160129_jpg.rf3.jpg,"['&고래', '노래홀', '3F', 'B']",&고래		노래홀		3F		B
1016,20231226_160142_jpg.rf.jpg,"['3F', 'BAR', 'BUSINESS ROOM', '치']",3F		BAR		BUSINESS ROOM		치
1017,20231226_160145_jpg.rf.jpg,"['초', '0', '수', '소주방', '2F']",초		0		수		소주방		2F
1018,20231226_160145_jpg.rf2.jpg,['ELEVEN'],ELEVEN
1019,20231226_160145_jpg.rf3.jpg,"['바티로', '3F7Z4H', '유흥주점', 'LOOM']",바티로		3F7Z4H		유흥주점		LOOM
1020,20231226_160145_jpg.rf4.jpg,['가우음악홀과'],가우음악홀과
1021,20231226_160145_jpg.rf5.jpg,['THEB'],THEB
1022,20231226_160148_jpg.rf.jpg,['ELEVEN'],ELEVEN
1023,20231226_160148_jpg.rf2.jpg,"['THE BA', '초수끼', '0', '수', '강소주방', '2F']",THE BA		초수끼		0		수		강소주방		2F
1024,20231226_160148_jpg.rf3.jpg,[],
1025,20231226_160156_jpg.rf.jpg,"['전구닭', '포차']",전구닭		포차
1026,20231226_160156_jpg.rf2.jpg,[],
1027,20231226_160158_jpg.rf.jpg,"['상표등특과 특허받은 맛집! 특허번호 : 제10-1778727호', '국신대길', '어', '상무점', '383-2258']",상표등특과 특허받은 맛집! 특허번호 : 제10-1778727호		국신대길		어		상무점		383-2258
1028,20231226_160159_jpg.rf.jpg,"['emart24', '새로운 라이프스타일', '이마트 편의점 상무중앙']",emart24		새로운 라이프스타일		이마트 편의점 상무중앙
1029,20231226_160159_jpg.rf2.jpg,"['시리고', '383-2258']",시리고		383-2258
1030,20231226_160159_jpg.rf3.jpg,"['emart', '24', '이마트', '편의점']",emart		24		이마트		편의점
1031,20231226_160159_jpg.rf4.jpg,"['o', '0', '0']",o		0		0
1032,20231226_160200_jpg.rf.jpg,"['EDIYA COFFEE', '광주상무룸데마트점', '이디야커피']",EDIYA COFFEE		광주상무룸데마트점		이디야커피
1033,20231226_160209_jpg.rf.jpg,"['emart', '24', '이마트', '편의점']",emart		24		이마트		편의점
1034,20231226_160209_jpg.rf2.jpg,"['뚜라이아', '6F']",뚜라이아		6F
1035,20231226_160209_jpg.rf3.jpg,"['emart24', '새로운 라이프스타일', '이마트 편의점 상무중앙']",emart24		새로운 라이프스타일		이마트 편의점 상무중앙
1036,20231226_160209_jpg.rf4.jpg,['방2F'],방2F
1037,20231226_160209_jpg.rf5.jpg,"['참', 'RonI', '소주방']",참		RonI		소주방
1038,20231226_160210_jpg.rf.jpg,"['의', '서구청 상무지구 365일 민원봉사실']",의		서구청 상무지구 365일 민원봉사실
1039,20231226_160211_jpg.rf.jpg,['시래기 전문점'],시래기 전문점
1040,20231226_160213_jpg.rf.jpg,['방2F'],방2F
1041,20231226_160213_jpg.rf2.jpg,['주타이해마이'],주타이해마이
1042,20231226_160213_jpg.rf3.jpg,[],
1043,20231226_160213_jpg.rf4.jpg,"['콩릿', 'U6']",콩릿		U6
1044,20231226_160213_jpg.rf5.jpg,['래홀3F'],래홀3F
1045,20231226_160223_jpg.rf.jpg,"['룸폰기', '참초치', '오', '사꼬하', '3고국사불', '0', 'ROPPONGI', 'IZAKAYA', '바미|김|불']",룸폰기		참초치		오		사꼬하		3고국사불		0		ROPPONGI		IZAKAYA		바미|김|불
1046,20231226_160223_jpg.rf2.jpg,['YA'],YA
1047,20231226_160223_jpg.rf3.jpg,['3F BAR'],3F BAR
1048,20231226_160223_jpg.rf4.jpg,['특허받은 건강맛집'],특허받은 건강맛집
1049,20231226_160235_jpg.rf.jpg,['emart24'],emart24
1050,20231226_160242_jpg.rf.jpg,"['설탕', '4층', '소주점']",설탕		4층		소주점
1051,20231226_160243_jpg.rf.jpg,"['emart', '24', '이마트', '편의점']",emart		24		이마트		편의점
1052,20231226_160246_jpg.rf.jpg,['모든업종'],모든업종
1053,20231226_160246_jpg.rf2.jpg,"['타이아로마', '6F']",타이아로마		6F
1054,20231226_160251_jpg.rf.jpg,['나일원원'],나일원원
1055,20231226_160251_jpg.rf2.jpg,"['2', '수']",2		수
1056,20231226_160300_jpg.rf.jpg,"['애플딩 구클럽', '애플비앤에프']",애플딩 구클럽		애플비앤에프
1057,20231226_160300_jpg.rf2.jpg,"['라마 타이아로마', '4층']",라마 타이아로마		4층
1058,20231226_160300_jpg.rf3.jpg,"['BAR', '3F', '참킨']",BAR		3F		참킨
1059,20231226_160305_jpg.rf.jpg,"['BAR', '3F', '참킨']",BAR		3F		참킨
1060,20231226_160307_jpg.rf.jpg,"['emart24', '새로운 라이프스타일', '이마트 편의점 상무중앙']",emart24		새로운 라이프스타일		이마트 편의점 상무중앙
1061,20231226_160307_jpg.rf2.jpg,"['ewgif', 'ARE&레BARM JE J매']",ewgif		ARE&레BARM JE J매
1062,20231226_160307_jpg.rf3.jpg,"['emart', '24', '이마트', '편의점']",emart		24		이마트		편의점
1063,20231226_160307_jpg.rf4.jpg,"['삼완', '수']",삼완		수
1064,20231226_160307_jpg.rf5.jpg,['라마타의아로마'],라마타의아로마
1065,20231226_160307_jpg.rf6.jpg,"['라마타이아로마', '4층']",라마타이아로마		4층
1066,20231226_160307_jpg.rf7.jpg,['애플비앤에프'],애플비앤에프
1067,20231226_160310_jpg.rf.jpg,"['애플당구클링', '애플비앤에프']",애플당구클링		애플비앤에프
1068,20231226_160319_jpg.rf.jpg,"['BAR', '프라이!', '6F', '애플', '5F', '우빌리']",BAR		프라이!		6F		애플		5F		우빌리
1069,20231226_160319_jpg.rf2.jpg,"['설빙', 'KOREAN DESSERT CAFE']",설빙		KOREAN DESSERT CAFE
1070,20231226_160319_jpg.rf3.jpg,"['BOM인LE', 'IONCE', '6F']",BOM인LE		IONCE		6F
1071,20231226_160319_jpg.rf4.jpg,[],
1072,20231226_160319_jpg.rf5.jpg,"['FO래a소c', '5F']",FO래a소c		5F
1073,20231226_160331_jpg.rf.jpg,"['힐복', 'Roon', '소주방']",힐복		Roon		소주방
1074,20231226_160334_jpg.rf.jpg,"['참', 'BAR 3F']",참		BAR 3F
1075,20231226_160334_jpg.rf2.jpg,"['태국', '24시', '마사지', '영업중', '커플룸 수면실 완비', '라마타이', '4F']",태국		24시		마사지		영업중		커플룸 수면실 완비		라마타이		4F
1076,20231226_160334_jpg.rf3.jpg,"['24OPEN', '개주장빠야매장', 'Gp이', '9', '062-376-3030']",24OPEN		개주장빠야매장		Gp이		9		062-376-3030
1077,20231226_160334_jpg.rf4.jpg,['7나피피라야지접방'],7나피피라야지접방
1078,20231226_160334_jpg.rf5.jpg,['치킨'],치킨
1079,20231226_160334_jpg.rf6.jpg,['힐안'],힐안
1080,20231226_160334_jpg.rf7.jpg,['세매종매'],세매종매
1081,20231226_160338_jpg.rf.jpg,"['태국', '24시', '영업중', '마사지', '커플룸 수면실 완비', '4F', '라마타이']",태국		24시		영업중		마사지		커플룸 수면실 완비		4F		라마타이
1082,20231226_160338_jpg.rf2.jpg,['디L'],디L
1083,20231226_160338_jpg.rf3.jpg,"['4층', 'N']",4층		N
1084,20231226_160344_jpg.rf.jpg,"['애', '세다마가장', '층']",애		세다마가장		층
1085,20231226_160345_jpg.rf.jpg,"['롯폰기', '옷추', 'ROPPONGI', '오사꼬하', 'IZAKAYA', '팅', '이', '튀', '바미|김']",롯폰기		옷추		ROPPONGI		오사꼬하		IZAKAYA		팅		이		튀		바미|김
